segment_type,segment_value,n,fold_count,baseline_mape,current_best_mape,rolling_mean_2_mape,rolling_mean_3_mape,rolling_median_3_mape,damped_add_mape,damped_ratio_mape,outlier_smoothing_mape,segment_region_mape,segment_area_mape,ml_ratio_mape,analog_knn_mape,best_model_in_segment,best_model_mape,improvement_best_vs_current,signed_bias_current_best,median_pred_div_true,same_bias_sign_folds,stability_score
region_x_rto_decile,Московская обл__5,536,3,7.037499227244849,7.02416305206261,9.051891124364467,10.388781344141304,10.89394320993542,6.710265528059359,6.810087205602238,7.3281073358941,7.059094607389492,7.039281588818667,7.037670511409674,7.09839267862938,damped_add,6.710265528059359,0.3138975240032513,0.03268707603855086,1.0139899452605294,3,0.3138975240032513
region_x_rto_decile,Московская обл__3,329,3,6.265053568342956,6.251727307722057,8.186989299441395,9.46499054138332,9.863281354741199,5.9427622472905135,6.04012703057888,6.521816900083433,6.28494285980139,6.265500231788166,6.265594186642709,6.317155271359582,damped_add,5.9427622472905135,0.3089650604315439,0.024047519606687575,1.0113050845759428,3,0.3089650604315439
Регион,Московская обл,5790,3,7.529925272034559,7.51774096264599,9.530044649888064,10.428205399789027,11.062701461729267,7.21007306215094,7.31197104389428,7.661265613631174,7.555309181827528,7.530817102073805,7.526793311722893,7.583123262584181,damped_add,7.21007306215094,0.30766790049505044,0.039323302501229694,1.0190178362978393,3,0.30766790049505044
area_x_trend,Средний__4,6733,3,6.978765011261676,7.014914687089059,6.653089971291152,6.792419568043982,7.559250198032901,7.436090292098631,7.392340153002639,6.558235619229521,7.000654151633711,6.991474778948878,6.987977491940072,7.134384753513674,outlier_smoothing,6.558235619229521,0.4566790678595378,0.029967960477732283,1.0227323758554758,2,0.30445271190635853
ratio_9_8_bucket,4,11980,3,11.48130681595244,11.475347657128362,13.05523406883358,11.643255128508716,11.740264717493885,11.275762460237413,11.374005469706573,11.020769899767275,11.50998322843627,11.488675040770245,11.486566599943977,11.613526506910336,outlier_smoothing,11.020769899767275,0.4545777573610863,0.0984701805256996,1.080719985894829,2,0.3030518382407242
region_x_trend,Ростовская обл__2,379,2,5.659347612341566,5.660673226690585,5.699079028354266,5.075591345631732,5.571800756426971,5.654476877234354,5.655579041108744,5.629899566657285,5.667542029379512,5.66616860563209,5.659865259019472,5.707146420362473,rolling_mean_3,5.075591345631732,0.5850818810588523,0.03588309477483158,1.033479456430536,1,0.29254094052942614
region_x_trend,Нижегородская обл__0,534,2,8.745669818614932,8.708248882512912,13.377889323438927,15.643907311530098,15.975636267529124,8.153564071674475,8.29796627496452,9.075709408909193,8.73964324160387,8.751284616127794,8.745257505844863,8.776962062517581,damped_add,8.153564071674475,0.5546848108384363,0.05473662422954171,1.0478108590501916,1,0.2773424054192182
area_x_trend,Маленький__4,2380,3,6.869089784290421,6.899706135979687,6.5117257541770215,6.5731256765733725,7.251788831426066,7.27831116529164,7.231889324479677,6.484582722029231,6.890257782524234,6.8715632109347675,6.875639305728358,7.01339466730198,outlier_smoothing,6.484582722029231,0.4151234139504565,0.02801143213181331,1.0198161841454247,2,0.27674894263363764
Населенный пункт,Волгодонск г,132,3,4.48150279908897,4.498742634192375,4.349213450244572,4.090780967933554,4.328527655308042,4.747107202718284,4.692445710111129,4.4864989326110365,4.48458542846035,4.4873651352788855,4.48273182028461,4.547312278670764,rolling_mean_3,4.090780967933554,0.4079616662588208,0.010631618357928528,1.011671686660907,2,0.2719744441725472
area_x_trend,Маленький__3,2085,3,5.288601677787542,5.29682598807106,5.151830517960445,4.8941100217515405,5.045228395532809,5.370256594881533,5.358321167938696,5.18205885258784,5.30356744989573,5.290272252257235,5.29103455577252,5.3873111122862065,rolling_mean_3,4.8941100217515405,0.4027159663195192,0.010114780953414275,1.0043802397080936,2,0.26847731087967946
Количество касс,15,594,3,8.42474046107585,8.418655840018891,11.019423436276181,12.159568174342223,13.343449868649065,8.016614646339574,8.252678889706885,8.625035906239969,8.466316002396342,8.43043937460806,8.43961123255763,8.457950638026494,damped_add,8.016614646339574,0.4020411936793167,0.016039325327642184,0.9784843612142938,2,0.2680274624528778
region_x_trend,Челябинская обл__1,354,2,5.5728342273924305,5.574119567061499,5.668435073011147,5.100098701689516,5.040553467943256,5.59235605599955,5.587341339793649,5.552526754324438,5.576419062568679,5.572745550552961,5.566772208417376,5.599577614969198,rolling_median_3,5.040553467943256,0.5335660991182429,-0.0052598845014101125,0.9897576260006187,1,0.26678304955912147
Населенный пункт,Чебоксары г,288,3,4.8751190344973265,4.887229755211757,4.659595900172743,4.489499618155768,4.625981528354422,5.035019363101971,5.010351526126038,4.870934287661215,4.884452818910827,4.875921194780038,4.877070651928566,4.9611158484527635,rolling_mean_3,4.489499618155768,0.3977301370559889,-0.005238607259803697,0.9935663058123306,2,0.2651534247039926
trend_bucket,4,11410,3,6.91201254826179,6.939945045658873,6.8641235038353825,7.045645386922402,7.806466646172186,7.2727976512796015,7.235676465068487,6.54400015667781,6.934946431268238,6.918429363589401,6.918777276175399,7.053896883319575,outlier_smoothing,6.54400015667781,0.39594488898106306,0.023480148744781746,1.0161672811969782,2,0.2639632593207087
ratio_10_9_bucket,4,11410,3,6.91201254826179,6.939945045658873,6.8641235038353825,7.045645386922402,7.806466646172186,7.2727976512796015,7.235676465068487,6.54400015667781,6.934946431268238,6.918429363589401,6.918777276175399,7.053896883319575,outlier_smoothing,6.54400015667781,0.39594488898106306,0.023480148744781746,1.0161672811969782,2,0.2639632593207087
Регион,Ямало-Ненецкий АО,195,3,7.375586492699534,7.3581176532877235,8.861375948057788,9.730538992474859,10.1113690715444,7.1300637837335925,7.110571239589706,7.398948239178346,7.419372300710456,7.386482105459499,7.403873008468858,7.330571912309973,damped_ratio,7.110571239589706,0.2475464136980179,-0.052010188671306516,0.9427258595263569,3,0.2475464136980179
area_x_trend,Средний__3,5474,3,5.527711528215027,5.536716403365177,5.4054387312961785,5.168094370535685,5.300526062840347,5.6056136080438,5.594185309683718,5.431214004393478,5.542389958958054,5.535238210137442,5.532219212126208,5.618906596407836,rolling_mean_3,5.168094370535685,0.36862203282949224,0.010889068047524248,1.004619761178245,2,0.24574802188632816
alcohol_x_rto_decile,0__9,398,3,8.93378741204135,8.91972077117525,11.420805649188075,12.128726484388324,13.19287590972687,8.552610333479258,8.695212183655075,9.04678138491475,8.970482482349412,8.939188505570051,8.945588278005147,8.968503603666012,damped_add,8.552610333479258,0.3671104376959917,0.026049871013935983,0.9840268297924022,2,0.2447402917973278
Регион,Мордовия Респ,264,3,9.329687204237462,9.344004951563567,10.33971779636063,10.714647923240793,10.757779100807486,9.496202730586072,9.470125220878758,8.981925389950925,9.362228652970026,9.336810725730079,9.34542898362991,9.452378534890158,outlier_smoothing,8.981925389950925,0.3620795616126422,0.0527515963043833,1.0419886859795053,2,0.24138637440842814
Населенный пункт,Старый Оскол г,132,3,4.4236884113814945,4.443589654082967,4.1785444717103575,4.085571682892759,4.197389537175783,4.687999227931629,4.646849009847116,4.378546816510458,4.44049352372575,4.42378995740618,4.421493197637832,4.5007113198540365,rolling_mean_3,4.085571682892759,0.3580179711902076,0.00826524774507924,1.0082661151825005,2,0.2386786474601384
region_x_trend,Пермский край__0,545,2,8.256997541246157,8.221434820692311,12.13397074327572,14.084271812864548,14.052212829892417,7.74927582773785,7.864273973515698,8.459139412042601,8.256352785175293,8.25987094168176,8.259119465473729,8.296974847456305,damped_add,7.74927582773785,0.4721589929544612,0.0433414946771949,1.037354734614949,1,0.2360794964772306
region_x_trend,Ростовская обл__4,307,1,3.9930941921358567,4.030120097850386,4.104707857979131,4.514961231371773,5.353076429870724,4.518330615503514,4.468224601222166,3.795607766747812,3.987750694683371,3.9987357783229616,3.9856619389292716,4.114993520809332,outlier_smoothing,3.795607766747812,0.23451233110257386,0.022681618220101587,1.0175668551662678,1,0.23451233110257386
area_x_trend,Средний__0,10156,3,9.467451760783627,9.447588504902274,13.472985188181713,15.533585334281675,16.63969220880978,9.10037805960709,9.204425082744391,9.751816493877012,9.479233448405306,9.474509505764944,9.47081461226179,9.488624065452525,damped_add,9.10037805960709,0.3472104452951843,0.04620092846276596,1.0295071566907845,2,0.23147363019678951
Количество касс,19,111,3,6.179809008674516,6.1637980071148135,8.137548507045624,9.158976345183936,9.692173284214801,5.831190622607757,5.909449972292739,6.309928983907848,6.213195181287906,6.190645593535946,6.192974530774749,6.214036700576725,damped_add,5.831190622607757,0.33260738450705674,-0.005221979196184975,0.9673100834216478,2,0.22173825633803781
region_x_rto_decile,Московская обл__9,1368,3,8.752270926122522,8.740065172028674,10.573047621332183,11.029592375289168,11.769217775898785,8.427560074191302,8.53360450487898,8.731271883119877,8.777925963466071,8.74852377967587,8.738616577364231,8.81438346081305,damped_add,8.427560074191302,0.3125050978373718,0.04942383889119428,1.0259497044836174,2,0.2083367318915812
area_x_trend,Большой__0,2907,3,9.150543939888713,9.131109184570308,12.57000193813181,14.758767727039475,15.733452040174033,8.818689043525646,8.912146666441151,9.432091943885084,9.165375934647964,9.13836454331641,9.143763661642017,9.169641255636293,damped_add,8.818689043525646,0.31242014104466165,0.037522156632607884,1.0205450052496918,2,0.20828009402977443
area_x_volatility,Средний__0,6682,3,5.5569132372967065,5.568049025167218,5.276386382713686,5.2564480446372075,5.359244309164113,5.681110380564338,5.6646084161283925,5.452009229099996,5.565989976411693,5.561629230658477,5.558273977016512,5.625420187907253,rolling_mean_3,5.2564480446372075,0.3116009805300104,0.003445762023068292,0.9993187337107345,2,0.20773398702000692
area_x_trend,Средний__2,5851,3,5.692001329780147,5.6949702494764445,5.700667551198765,5.3918024283610855,5.616156690840656,5.693763784681637,5.693444449326123,5.6291733867929725,5.705662441030466,5.696586292089107,5.694969568818184,5.746586866724985,rolling_mean_3,5.3918024283610855,0.303167821115359,0.007732248099872695,1.00103918408605,2,0.20211188074357267
Регион,Северная Осетия - Алания Респ,108,3,5.391086563732393,5.404117754739372,5.394785022206093,5.108183530709412,5.222276441427924,5.547052852300244,5.53473041541733,5.3124254724787265,5.393648270612177,5.3927044931597905,5.389633756310849,5.402429648486718,rolling_mean_3,5.108183530709412,0.29593422402995984,-0.013962031999951476,0.9812321384025013,2,0.19728948268663987
area_x_volatility,Маленький__0,2607,3,5.321932347704598,5.331106889428946,5.056657252194553,5.03678254164655,5.104506548003949,5.432585270841575,5.415963432385172,5.25619623621897,5.3313117362790825,5.322914229803503,5.320540221031126,5.382644793586754,rolling_mean_3,5.03678254164655,0.29432434778239536,-0.0010810395544837185,0.9950624300062497,2,0.19621623185493023
region_x_trend,Башкортостан Респ__0,663,2,9.037845058856444,9.014580457777656,13.247363363277733,15.570801390052964,15.364794150961902,8.627289982563946,8.734809182867302,9.131107439501132,9.062502901999093,9.042416767521248,9.052331598497572,9.10003401555983,damped_add,8.627289982563946,0.3872904752137103,0.05095481347351294,1.0456682912249236,1,0.19364523760685515
Количество касс,18,171,3,7.733167564452184,7.721835355320571,9.546477166913817,10.51220576115906,11.335376061872543,7.434737172784992,7.5493632540476625,7.9509427358655556,7.756358503935088,7.733944647495277,7.735753525950378,7.775761542005767,damped_add,7.434737172784992,0.28709818253557895,-0.0004987710387208201,0.9720129163155822,2,0.19139878835705262
region_x_trend,Нижегородская обл__1,331,2,5.603131939921782,5.60434977689219,5.727004295078233,5.22296787196662,5.279346559709816,5.619499746108251,5.616468616716496,5.574363268134541,5.601287179375561,5.605365377912801,5.600090730645847,5.619724773751069,rolling_mean_3,5.22296787196662,0.38138190492556934,-0.0013056362324178378,0.9950567964782754,1,0.19069095246278467
trend_bucket,3,10015,3,5.512729314504153,5.520138586080254,5.440105106143494,5.238586723165191,5.359557507558583,5.576984891335192,5.567407305867455,5.42039286339271,5.529019033969503,5.515125937046626,5.515145283045062,5.6046146983011536,rolling_mean_3,5.238586723165191,0.2815518629150633,0.0076605079381961046,1.0007480782190994,2,0.1877012419433755
ratio_10_9_bucket,3,10015,3,5.512729314504153,5.520138586080254,5.440105106143494,5.238586723165191,5.359557507558583,5.576984891335192,5.567407305867455,5.42039286339271,5.529019033969503,5.515125937046626,5.515145283045062,5.6046146983011536,rolling_mean_3,5.238586723165191,0.2815518629150633,0.0076605079381961046,1.0007480782190994,2,0.1877012419433755
region_x_trend,Нижегородская обл__3,313,2,5.401260966253693,5.40902587183088,5.222447834509094,5.034541132858426,5.087416492073364,5.4925085730653915,5.480122233208081,5.330088524655878,5.399733053585564,5.403840143827923,5.395872902253706,5.54168192583868,rolling_mean_3,5.034541132858426,0.3744847389724537,0.0043464707092979084,1.0006168974420606,1,0.18724236948622686
rto_decile,9,6186,3,9.288204166449214,9.280019041405554,11.230537480897818,11.737011857503099,12.612639828239578,9.021496435824472,9.127082329216334,9.257436801027525,9.322499472146815,9.288854874544658,9.28935344899113,9.351149895157615,damped_add,9.021496435824472,0.2585226055810814,0.04003693598666089,1.0022499354747751,2,0.17234840372072094
Регион,Пензенская обл,489,3,6.932864841963637,6.950503042214863,7.333682164352968,7.709099233216058,7.982941504416857,7.167174520955582,7.128322556491796,6.693658478151748,6.951196348965006,6.937505149670829,6.939203289056103,7.031792079534236,outlier_smoothing,6.693658478151748,0.2568445640631154,0.028398575148428362,1.02215827266608,2,0.17122970937541027
Населенный пункт,Ульяновск г,270,3,5.934512020525736,5.9482272546896455,5.8181107120929685,5.7902645367410965,5.692275133399603,6.144911063469598,6.092597114759116,5.83102882118022,5.951805040133569,5.933619502411035,5.938467975357079,6.012319493614103,rolling_median_3,5.692275133399603,0.25595212129004263,0.004653265225127589,0.9990842064295874,2,0.17063474752669508
alcohol_x_rto_decile,1__9,5788,3,9.312574910791707,9.3047942161726,11.217454078862657,11.710076401127786,12.572741079028807,9.053738431113585,9.156778997829566,9.27192209052526,9.346705201576562,9.312898968333858,9.312991758951814,9.377461785968546,damped_add,9.053738431113585,0.25105578505901427,0.04099872794573907,1.0037362102956975,2,0.16737052337267616
alcohol_x_rto_decile,0__7,389,3,7.9385259620923465,7.929881740868964,9.781128907467291,10.825783340177699,11.449454070584366,7.679493371277744,7.7961334363981045,8.03593230038544,7.954606181452078,7.942262914682986,7.94137520599018,7.9927322741903275,damped_add,7.679493371277744,0.2503883695912208,0.026031412466513512,0.9998894025486171,2,0.1669255797274805
region_x_rto_decile,Москва г__9,1387,3,5.897872306247022,5.885601197289025,7.413431682808185,8.354124124548148,8.713862610413837,5.639222851518929,5.653130751242254,5.957687149080385,5.9491456441968955,5.9163900336418624,5.935562530520101,5.901294869250911,damped_add,5.639222851518929,0.2463783457700961,-0.034360279997150155,0.9569034743591184,2,0.16425223051339738
Населенный пункт,Солнечногорск г,132,3,7.427399951511347,7.420142054320913,8.806686942713641,9.387046682236656,10.062872085519148,7.174104773134089,7.2399664650926425,7.496252951990445,7.468726788000947,7.427729217852206,7.418021333194522,7.4778394180874646,damped_add,7.174104773134089,0.24603728118682433,0.045732358092968675,1.037394100473688,2,0.16402485412454954
Регион,Алтайский край,393,3,8.898504049417193,8.912021740038671,9.495758057786414,9.875141574266204,9.682837547616847,9.048937707153158,9.027350705005702,8.667021002274108,8.913484071354882,8.905092335390995,8.898903334964606,8.995302386457448,outlier_smoothing,8.667021002274108,0.24500073776456333,0.030810223772862657,1.015480174650188,2,0.16333382517637554
volatility_bucket,0,12369,3,5.538310628533427,5.547788622929269,5.30628107428507,5.306637480804933,5.394980661327488,5.646633826346586,5.631227598144686,5.456579031482494,5.547764417712267,5.540839465585231,5.538219695509012,5.600832472760941,rolling_mean_2,5.30628107428507,0.24150754864419888,-0.0007755372832054724,0.9944254502134229,2,0.1610050324294659
Населенный пункт,Нижнекамск г,129,3,5.075690640439778,5.081757486621502,5.066967129060098,4.841835553137305,4.897572805555771,5.165207709378731,5.153160030389781,5.0754191114505565,5.07629304223551,5.07388447870624,5.068739556729161,5.15018212113198,rolling_mean_3,4.841835553137305,0.23992193348419644,-0.008667985971760885,0.9874813155297678,2,0.15994795565613096
Регион,Кемеровская область - Кузбасс обл,804,3,7.526294955111623,7.544182628415211,7.465002688355588,7.55933125365989,7.91954111400601,7.78377090272835,7.720310504002438,7.314294243296437,7.53999965477401,7.529188420278153,7.528401566716714,7.6181277973876735,outlier_smoothing,7.314294243296437,0.22988838511877407,0.02073650711171892,1.0194699043117041,2,0.15325892341251604
region_x_trend,Татарстан Респ__2,504,3,5.139050693989811,5.140478248774056,5.100636363207051,4.911382401836399,5.03277005540693,5.152807961716819,5.150392489667911,5.098428770902756,5.140355126573419,5.140436633015477,5.13473495601501,5.197727461468117,rolling_mean_3,4.911382401836399,0.22909584693765694,-0.0070696779648568514,0.9880286799440455,2,0.15273056462510462
mean_rto_decile,9,6186,3,7.233644150744299,7.224808612737895,8.903296369776456,9.818877382745447,10.319239775538886,6.9972954751262915,7.071561174827522,7.337323043152762,7.2632632670507355,7.234680518798516,7.238494794328971,7.273177629194989,damped_add,6.9972954751262915,0.22751313761160397,0.010844051449070828,0.9865951972861887,2,0.15167542507440263
area_x_trend,Большой__4,2060,3,6.771420720451931,6.775835706027869,7.705561620393548,8.082163278141262,8.861836248788206,6.845530428893852,6.833834572596271,6.553648046359615,6.797505642817331,6.760746197938975,6.769312160212562,6.875089327746323,outlier_smoothing,6.553648046359615,0.22218765966825416,0.0035099374596089293,0.9974050041597287,2,0.14812510644550275
Населенный пункт,Домодедово г,141,3,7.273634536214529,7.2652238313829125,9.30056413404095,9.864219140475925,10.764791632279408,7.052681609103316,7.120630248065864,7.303993451044417,7.3019087089787185,7.265642365568261,7.260837159820517,7.339082916047657,damped_add,7.052681609103316,0.21254222227959652,0.04158762429362915,1.0292846871141919,2,0.14169481485306434
region_x_trend,Самарская обл__1,397,2,5.649165668585795,5.6499191709952115,5.817477937619333,5.587102843759958,5.371267642248199,5.660417913058192,5.6554008495853045,5.63201585392212,5.653307908191823,5.652445099500081,5.646398378716645,5.675087186644822,rolling_median_3,5.371267642248199,0.2786515287470124,-0.0020594795230823707,0.9907300955952167,1,0.1393257643735062
region_x_trend,Москва г__3,725,3,6.875359920798946,6.870305398884952,7.850646450631784,7.692595447434758,7.759162455241755,6.666191565826185,6.694333354939471,6.856249679952113,6.9403568738094314,6.8847948794920075,6.906890701659652,6.874486934331391,damped_add,6.666191565826185,0.2041138330587664,-0.03848642647690875,0.9503893477272943,2,0.13607588870584425
Населенный пункт,Мытищи г,183,3,5.977441609992708,5.95925295491379,7.4082555562421195,7.785208791958075,8.173119612336817,5.761585925217261,5.790042580052966,6.024835097083586,5.959766948288646,5.986773546310525,5.983057811166194,5.9654774097396865,damped_add,5.761585925217261,0.19766702969652883,-0.012433627729161666,0.9745668438563907,2,0.13177801979768589
Регион,Башкортостан Респ,1845,3,7.467267732004704,7.477416844718945,8.413243265979661,8.765718919385824,8.851756475512172,7.509930025750265,7.533265449417227,7.280078769186956,7.498531874133946,7.472447625523415,7.481049417575534,7.577941125597564,outlier_smoothing,7.280078769186956,0.1973380755319889,0.03583782305253875,1.0268978800054245,2,0.13155871702132593
region_x_trend,Самарская обл__0,523,2,8.124073843118389,8.104958283177464,10.981871598824299,12.696762942057775,13.114046374539042,7.843706904294757,7.9152735399382825,8.29198388986723,8.118925575672794,8.123254823907518,8.121500014489204,8.158516950952311,damped_add,7.843706904294757,0.2612513788827062,0.028816871440992133,1.0205327595466427,1,0.1306256894413531
mean_rto_decile,8,6183,3,8.010335222979188,8.004434324555424,9.72280256255971,10.519136492260234,11.184557852829078,7.808677269817441,7.893950383854264,8.077590641248628,8.03142103871593,8.009453821362003,8.007962398083809,8.064452547246765,damped_add,7.808677269817441,0.19575705473798344,0.029020133303670124,1.0046295756766008,2,0.13050470315865562
region_x_trend,Ростовская обл__1,387,2,6.366117922897008,6.366479168054192,6.554850600520392,6.108717104381833,6.105976478870057,6.3612924763656675,6.361119399009927,6.365614213078246,6.371657050001718,6.368657068866914,6.364016367300018,6.397390697329308,rolling_median_3,6.105976478870057,0.2605026891841353,0.01808891473217888,1.0137464855261806,1,0.13025134459206766
Регион,Ярославская обл,804,3,7.659185326609808,7.644144614161563,9.45572030313442,10.307248762399318,10.475836044007762,7.450343802993915,7.51561054716068,7.684672425952788,7.645632546749018,7.662969884255454,7.654751621384176,7.74702896291618,damped_add,7.450343802993915,0.19380081116764813,0.03478606144170169,1.0196054652994349,2,0.12920054077843207
Количество касс,14,807,3,8.14429897968442,8.135876549724552,9.796062646979017,10.598136613611814,11.202469636972479,7.942690291708232,7.995271037169643,8.219369696108707,8.17668064894107,8.141612893375559,8.149970072923228,8.19031279612527,damped_add,7.942690291708232,0.19318625801632017,0.017881054639648435,0.9865524226554515,2,0.12879083867754676
region_x_rto_decile,Татарстан Респ__6,316,3,6.0865820078314385,6.090730076309175,6.47430298676688,6.497210583188646,6.769563803898313,6.154275955419924,6.1405960508304025,5.898112920093155,6.085786462869409,6.091503290731271,6.084609050601499,6.170891948905145,outlier_smoothing,5.898112920093155,0.19261715621601994,0.017630864645510284,1.0049995959649762,2,0.12841143747734662
alcohol_x_rto_decile,0__8,352,3,7.408871242974803,7.402652054368343,8.88353610547395,9.540150265252098,10.38487688662006,7.2121187903179536,7.305821099201552,7.42551201985757,7.429835733389826,7.408790176871071,7.412983894937057,7.4691353594316725,damped_add,7.2121187903179536,0.19053326405038984,0.018064221532207565,1.0019668720230406,2,0.12702217603359323
Регион,Курская обл,597,3,8.48241899683324,8.477702840560427,10.090826851577148,10.451616092253452,11.265326006865063,8.28913967998581,8.447960578346528,8.61136233980535,8.471095751201473,8.483092082341313,8.479096106474673,8.473824983793845,damped_add,8.28913967998581,0.18856316057461697,0.000672260721720172,0.9864088593524802,2,0.12570877371641132
Населенный пункт,Новороссийск г,168,3,5.800846379900565,5.807334865319467,7.68474789580306,7.854412839076262,9.861533138682413,5.8885722050560165,5.904353639392992,5.619412059392151,5.829944287096463,5.803455287566935,5.808902125471318,5.812832146989408,outlier_smoothing,5.619412059392151,0.18792280592731547,0.027025137591385688,1.0264644659705697,2,0.1252818706182103
region_x_trend,Свердловская обл__0,595,2,7.043376696443968,7.021179243338889,10.030974857093318,11.754613900173975,12.383253285553652,6.7711366011457725,6.8111049033493,7.278857069977029,7.051697961961536,7.045957683533593,7.0440364009365535,7.076141577299137,damped_add,6.7711366011457725,0.2500426421931161,0.02860724672103081,1.025230756294199,1,0.12502132109655806
rto_decile,8,6183,3,7.940349484686172,7.935803357285897,9.52355261289224,10.146976136227055,10.783466324863726,7.74931637562926,7.837543000270845,7.959016872456009,7.9629937282594545,7.941961324397435,7.941435681347563,8.003245720295297,damped_add,7.74931637562926,0.18648698165663724,0.03265574881388933,1.011323395060265,2,0.12432465443775816
alcohol_x_rto_decile,1__8,5831,3,7.9724332337999435,7.967988104092103,9.562188491920063,10.183608395973787,10.807527975054391,7.781745384380689,7.869641458370038,7.991222961997193,7.995178879038756,7.974147269163216,7.973336732422251,8.035488362556316,damped_add,7.781745384380689,0.18624271971141404,0.033536595598857945,1.0118781856358097,2,0.12416181314094268
Населенный пункт,Мурманск г,135,3,7.975677249207746,7.966945878074741,9.041819753560846,9.970300170015658,9.801430610892826,7.8189994383817405,7.780971757764244,7.8700246665270415,8.036679088407954,7.9828919021205165,8.003494264690906,7.938405927033038,damped_ratio,7.780971757764244,0.18597412031049654,-0.04343130520810615,0.9495227411984964,2,0.12398274687366435
Регион,Тамбовская обл,609,3,7.073426343806557,7.093586553978532,7.777402096553472,8.096139415750352,8.860006242718514,7.279292546756744,7.2538954835921485,6.9088137639727245,7.113593281960822,7.0783217682207065,7.084710287583365,7.179641415702404,outlier_smoothing,6.9088137639727245,0.18477279000580715,0.04004938294729213,1.035657662445826,2,0.12318186000387144
Регион,Ульяновская обл,567,3,7.091869555909451,7.104969200500404,7.5949969276861955,7.878577015933174,8.025516828171567,7.264817624406558,7.233080570653635,6.92172856376653,7.115229079326519,7.094767252029231,7.101832886930535,7.1960082764410815,outlier_smoothing,6.92172856376653,0.18324063673387414,0.03097415313120779,1.020471986172767,2,0.12216042448924942
region_x_rto_decile,Санкт-Петербург г__9,610,3,5.638027051512874,5.626494472784497,6.722777298345565,7.661851144644722,7.447592810580795,5.443997644996958,5.460532413919848,5.707048320688127,5.666127162596154,5.654106862563273,5.6487510075725185,5.6817689571271615,damped_add,5.443997644996958,0.1824968277875394,-0.030879991043607172,0.9625579992677826,2,0.12166455185835959
region_x_rto_decile,Москва г__7,638,3,6.028621113649117,6.018178120623711,7.234070027772621,8.066642148981098,8.235947962757898,5.836260538587688,5.848054597237391,6.0903050319229575,6.06177206333856,6.028503809674499,6.041729783709843,6.039893762467796,damped_add,5.836260538587688,0.18191758203602326,-0.03370243932472294,0.9625041038620888,2,0.1212783880240155
Населенный пункт,Щёлково г,162,3,5.6337890018787675,5.624501428332188,6.915343866343754,7.729596243526991,8.143490166335747,5.442955976429432,5.48402829058758,5.816188590727712,5.652103719308664,5.634605701127563,5.628810268424208,5.6802191187042235,damped_add,5.442955976429432,0.18154545190275595,0.02026827776878484,1.0129130477270685,2,0.12103030126850396
region_x_rto_decile,Саратовская обл__0,335,3,6.349859842145868,6.367539840365163,6.1879094067658835,6.376561818373017,6.8046373796365245,6.662111468639914,6.556203732911482,6.240053558319599,6.360681046749839,6.354207595700863,6.355327730819532,6.408262738891243,rolling_mean_2,6.1879094067658835,0.17963043359927955,-0.0028969070946122605,0.9977012734740948,2,0.1197536223995197
region_x_rto_decile,Москва г__8,796,3,5.639650086318552,5.629899119405533,6.886331890927128,7.979056724898929,8.161367862562006,5.451507482503028,5.457239249030606,5.680044914305172,5.683195457436409,5.644908939195216,5.660851410980369,5.644550922187036,damped_add,5.451507482503028,0.17839163690250448,-0.03300945689398473,0.9612899383625381,2,0.11892775793500299
Регион,Владимирская обл,882,3,7.352283921129402,7.3516354723692805,8.940457394157567,9.607998910646979,10.057765962896088,7.179424452614818,7.251933707525004,7.391423234215702,7.393813767551856,7.353964465388204,7.3596769972388785,7.45587829960988,damped_add,7.179424452614818,0.17221101975446285,0.05022334110882195,1.0382286648204944,2,0.11480734650297522
Регион,Москва г,4269,3,5.882836570415153,5.874767262526526,7.094381058278696,8.01884808097212,8.19973039656119,5.7063313946172345,5.706906094272688,5.9319510353310925,5.92969794555376,5.889557205888065,5.906226530584901,5.883926791996156,damped_add,5.7063313946172345,0.16843586790929166,-0.03414339212900005,0.9606545430812753,2,0.11229057860619443
Населенный пункт,Москва г,4269,3,5.882836570415153,5.874767262526526,7.094381058278696,8.01884808097212,8.19973039656119,5.7063313946172345,5.706906094272688,5.9319510353310925,5.92969794555376,5.889557205888065,5.906226530584901,5.883926791996156,damped_add,5.7063313946172345,0.16843586790929166,-0.03414339212900005,0.9606545430812753,2,0.11229057860619443
Населенный пункт,Сургут г,120,3,6.472309135003111,6.46996741610631,7.653713320441543,9.38207343799789,9.042072392451088,6.379626551064062,6.360486954342333,6.440782622504653,6.537106754169023,6.481281288950607,6.497876236988904,6.432018427702787,damped_ratio,6.360486954342333,0.10948046176397686,-0.05386644668707903,0.9425621678694256,3,0.10948046176397686
Регион,Мурманская обл,495,3,6.954364042554886,6.944042755774038,8.072253802467758,8.920574086082857,8.92183935475713,6.788071117771042,6.780005826617158,6.92213217449352,6.989455596391002,6.9558137020148125,6.967841896741836,6.939359633780859,damped_ratio,6.780005826617158,0.16403692915687973,-0.028336091755409135,0.9628180213511139,2,0.10935795277125315
alcohol_x_rto_decile,0__6,390,3,6.859530315167925,6.867197384163695,7.5957866364976745,8.043400395569979,8.36294263665881,6.964931188419218,6.930721651270743,6.704373179515736,6.8840725819946185,6.859143477377994,6.863360631467342,6.926938210519675,outlier_smoothing,6.704373179515736,0.16282420464795866,0.017301086597387026,1.0087316891586626,2,0.10854946976530577
